"ht" "g"
"1657" 59.5796618571791 "1"
"1658" 58.0316973470271 "1"
"1659" 64.9562245094441 "0"
"1660" 76.9252187479443 "0"
"1661" 67.7949587522172 "0"
"1662" 61.8201821899514 "1"
"1663" 67.4613200503058 "0"
"1664" 57.9954775205346 "0"
"1665" 58.1291538642721 "0"
"1666" 70.7484989962665 "0"
"1667" 71.7448692203555 "1"
"1668" 73.6670112448904 "0"
"1669" 73.8467964207911 "0"
"1670" 63.748185770582 "1"
"1671" 65.2371940932339 "0"
"1672" 62.7131743796406 "0"
"1673" 58.8948156471021 "0"
"1674" 59.3859225021388 "0"
"1675" 61.5420850005401 "0"
"1676" 63.6693022325135 "0"
"1677" 64.429639832306 "0"
"1678" 54.8041386182518 "1"
"1679" 71.4437802654836 "0"
"1680" 58.3087685885491 "1"
"1681" 81.4532906201128 "0"
"1682" 65.7895216569817 "1"
"1683" 55.8421883334478 "0"
"1684" 66.4370104555597 "1"
"1685" 60.2720242304039 "0"
"1686" 63.3558145250765 "1"
"1687" 58.796452829913 "0"
"1688" 69.0222161344048 "0"
"1689" 57.836159144239 "1"
"1690" 67.4714763834663 "0"
"1691" 61.8658322141108 "0"
"1692" 57.9634291553365 "0"
"1693" 62.3383550001286 "0"
"1694" 71.1704819733709 "0"
"1695" 65.0365205278759 "0"
"1696" 69.2703739954248 "1"
"1697" 54.0722302045201 "0"
"1698" 66.2658234440699 "0"
"1699" 73.7047638579981 "1"
"1700" 60.6035045196409 "1"
"1701" 68.5095972026727 "0"
"1702" 60.0916474883667 "0"
"1703" 59.4735195398775 "0"
"1704" 54.7016441065885 "0"
"1705" 55.6050443556143 "0"
"1706" 64.5411394649082 "0"
"1707" 71.0312878048997 "0"
"1708" 60.9889040168815 "0"
"1709" 49.9750565529289 "0"
"1710" 71.729832541916 "0"
"1711" 72.0774337742749 "1"
"1712" 61.020606728101 "0"
"1713" 75.6632840890653 "1"
"1714" 61.8365979745288 "0"
"1715" 61.6136236899645 "0"
"1716" 62.5877527119855 "1"
"1717" 62.4642108071192 "0"
"1718" 65.557961245047 "0"
"1719" 64.3837476988537 "1"
"1720" 65.4452627896336 "1"
"1721" 62.8654736855328 "0"
"1722" 55.4634621256046 "1"
"1723" 57.3877982033159 "1"
"1724" 58.6332489749884 "1"
"1725" 62.5134413908921 "0"
"1726" 58.9762222183621 "0"
"1727" 78.1691835221098 "1"
"1728" 57.9873414062714 "1"
"1729" 63.7454302627722 "0"
"1730" 67.3667174221026 "1"
"1731" 68.5392120406651 "0"
"1732" 68.1960089248798 "0"
"1733" 57.1908816761857 "0"
"1734" 67.0520733196701 "1"
"1735" 67.3629681739854 "0"
"1736" 55.464938774451 "0"
"1737" 51.3708295715412 "1"
"1738" 73.2342325837184 "0"
"1739" 60.930928639372 "1"
"1740" 66.1000615675637 "0"
"1741" 69.0229897997189 "0"
"1742" 58.7678036854415 "1"
"1743" 54.1407773897064 "1"
"1744" 66.5339925095553 "0"
"1745" 63.9704115685277 "1"
"1746" 72.5113254271111 "1"
"1747" 63.3017016377842 "0"
"1748" 56.790410515032 "0"
"1749" 54.9694630333257 "1"
"1750" 65.1658275024507 "1"
"1751" 71.4111773242677 "1"
"1752" 68.0470201282555 "1"
"1753" 56.220148380104 "0"
"1754" 64.6426833578657 "0"
"1755" 70.9667822369008 "0"
"1756" 69.4847159325992 "1"
"1757" 59.0095585542442 "0"
"1758" 63.469314957249 "0"
"1759" 54.7342248042142 "1"
"1760" 59.2394694464105 "0"
"1761" 74.9665395288252 "1"
"1762" 64.6868125906049 "0"
"1763" 64.2770502277834 "0"
"1764" 54.9602648332971 "0"
"1765" 67.6942685438645 "0"
"1766" 70.7948748063735 "1"
"1767" 65.7691377889318 "1"
"1768" 46.6454134464739 "0"
"1769" 46.5150057407966 "0"
"1770" 59.7387542728561 "0"
"1771" 61.755023375379 "0"
"1772" 66.9562387006735 "1"
"1773" 61.638048349063 "0"
"1774" 73.3239481897365 "0"
"1775" 57.6496670350567 "0"
"1776" 57.9981395072652 "1"
"1777" 65.3605886349416 "1"
"1778" 52.7826490437954 "0"
"1779" 58.9193495817209 "0"
"1780" 73.7997823666797 "0"
"1781" 56.3672265636504 "0"
"1782" 64.6181876526304 "1"
"1783" 71.1839925805388 "0"
"1784" 67.6240346983692 "0"
"1785" 61.752715026065 "0"
"1786" 69.3312187305885 "0"
"1787" 73.2833903717871 "1"
"1788" 65.2205784324067 "1"
"1789" 61.5365441908554 "0"
"1790" 57.1663235928253 "1"
"1791" 58.4254293485188 "0"
"1792" 61.2676922953485 "0"
"1793" 53.186344148678 "0"
"1794" 74.5665302002384 "0"
"1795" 66.884560391952 "0"
"1796" 69.9112387819842 "0"
"1797" 65.6935405089045 "0"
"1798" 65.0104745110295 "0"
"1799" 62.3942171795255 "1"
"1800" 64.7603012428672 "0"
"1801" 55.7622074525028 "0"
"1802" 62.1821903851804 "0"
"1803" 68.3168421641261 "0"
"1804" 54.8428721100949 "0"
"1805" 70.8162640760126 "1"
"1806" 60.5711174099731 "1"
"1807" 65.4937218246454 "0"
"1808" 78.3882918750247 "0"
"1809" 75.7461735057838 "0"
"1810" 74.5686086751242 "0"
"1811" 55.8452747329745 "0"
"1812" 62.8132447766103 "0"
"1813" 70.5275238367607 "0"
"1814" 61.3146173795255 "0"
"1815" 61.5002946080368 "0"
"1816" 62.0740518496949 "0"
"1817" 55.0444310664207 "0"
"1818" 69.9524277552697 "0"
"1819" 67.0311289842602 "0"
"1820" 65.3181601500363 "0"
"1821" 65.5492907824541 "1"
"1822" 70.231952659455 "1"
"1823" 60.9805614486124 "0"
"1824" 59.528451442731 "0"
"1825" 55.5427491576918 "1"
"1826" 69.930391492515 "0"
"1827" 53.9978731219025 "0"
"1828" 67.2046189551726 "0"
"1829" 60.3271869545131 "0"
"1830" 64.7827036135559 "1"
"1831" 63.5248988286385 "1"
"1832" 65.2386070312582 "0"
"1833" 64.8985013338796 "0"
"1834" 64.7652515548738 "1"
"1835" 53.6841980633195 "1"
"1836" 64.3239449316398 "1"
"1837" 70.1167253734324 "1"
"1838" 68.3345661745212 "0"
"1839" 61.6786529635328 "1"
"1840" 72.2538201667187 "0"
"1841" 81.0506655372588 "1"
"1842" 67.0090894331533 "1"
"1843" 60.840430392194 "0"
"1844" 66.4400196982879 "1"
"1845" 67.4520332190812 "0"
"1846" 71.857468676618 "1"
"1847" 56.608758489822 "0"
"1848" 68.9314437528014 "0"
"1849" 65.8837966401555 "0"
"1850" 64.8042959707777 "0"
"1851" 62.5516270940968 "1"
"1852" 71.9421122918863 "1"
"1853" 65.9139146808226 "0"
"1854" 57.8884014356598 "0"
"1855" 63.7197953425424 "0"
"1856" 52.8483211131329 "1"
"1857" 70.7394011758467 "1"
"1858" 68.0440614744753 "0"
"1859" 71.6373903698886 "0"
"1860" 66.3174046600043 "0"
"1861" 54.9869143882052 "1"
"1862" 69.3818211927142 "0"
"1863" 58.2339220103043 "0"
"1864" 56.2158167584091 "0"
"1865" 70.7274016841565 "0"
"1866" 66.1377860567278 "0"
"1867" 58.1868793441836 "1"
"1868" 80.3855609572909 "0"
"1869" 63.100555160377 "0"
"1870" 61.7827117875281 "1"
"1871" 60.9115621001139 "1"
"1872" 57.1365207041421 "0"
"1873" 74.5009424480515 "0"
"1874" 61.9960291335253 "1"
"1875" 58.5524430011164 "1"
"1876" 59.7955362070873 "0"
"1877" 64.2270308335398 "1"
"1878" 63.7481997004503 "0"
"1879" 61.4829912724544 "1"
"1880" 65.7195997160676 "0"
"1881" 56.4052173509715 "0"
"1882" 59.2526415333637 "0"
"1883" 67.1150194509268 "0"
"1884" 60.6686711475018 "0"
"1885" 52.6904762346319 "1"
"1886" 65.4463273099852 "0"
"1887" 51.7940399033658 "1"
"1888" 73.6422734494978 "0"
"1889" 68.8412445087415 "1"
"1890" 65.3639156997684 "0"
"1891" 61.0481145454465 "0"
"1892" 67.4571698391644 "0"
"1893" 59.4404379300592 "0"
"1894" 52.0636808561717 "0"
"1895" 62.2343109871948 "0"
"1896" 58.2315854912978 "0"
"1897" 67.8427466520882 "0"
"1898" 62.8810507890184 "1"
"1899" 58.3035941910845 "1"
"1900" 65.8048619247064 "0"
"1901" 67.8440655735702 "0"
"1902" 63.8383583590384 "1"
"1903" 69.9274764213706 "0"
"1904" 57.7668682801987 "0"
"1905" 65.9006391650585 "0"
"1906" 64.6438231597046 "0"
"1907" 61.4738189320658 "1"
"1908" 71.0952377836944 "0"
"1909" 65.7290262241542 "1"
"1910" 63.9960804793997 "0"
"1911" 62.1677994577731 "1"
"1912" 66.4190168578461 "0"
"1913" 61.1385954619016 "0"
"1914" 52.3418452083227 "0"
"1915" 58.7015781911933 "0"
"1916" 77.1790789261553 "1"
"1917" 63.718382042791 "0"
"1918" 67.7693603295553 "0"
"1919" 67.8983737473958 "0"
"1920" 69.3038346809633 "0"
"1921" 69.4018533495981 "0"
"1922" 62.0599083526349 "1"
"1923" 58.3980828436276 "0"
"1924" 62.3062081994498 "1"
"1925" 64.6704613815489 "0"
"1926" 66.0224554737973 "0"
"1927" 57.2641010364974 "0"
"1928" 62.2139371396944 "0"
"1929" 64.5279839987849 "0"
"1930" 60.9927638754248 "1"
"1931" 60.9238514404509 "0"
"1932" 62.5535831105844 "0"
"1933" 58.5004055414206 "0"
"1934" 68.6446565075094 "0"
"1935" 62.156232022015 "1"
"1936" 71.4264370548658 "1"
"1937" 60.7366499253968 "0"
"1938" 72.8985150582588 "1"
"1939" 69.5881162016054 "0"
"1940" 62.3580373934576 "0"
"1941" 70.3079032400598 "1"
"1942" 68.4076474026169 "0"
"1943" 72.657926440416 "1"
"1944" 63.7138121661474 "0"
"1945" 76.067449844955 "0"
"1946" 56.7714005974913 "0"
"1947" 62.6153074752356 "0"
"1948" 59.6743048800441 "1"
"1949" 54.6372025757255 "0"
"1950" 60.5623188461303 "0"
"1951" 60.5911356856955 "1"
"1952" 55.6786533905842 "0"
"1953" 57.6910448767835 "0"
"1954" 53.770762915849 "0"
"1955" 64.1490999233124 "0"
"1956" 61.3459560172456 "0"
"1957" 65.2250353936452 "0"
"1958" 49.6204862584235 "0"
"1959" 63.7462957473089 "0"
"1960" 71.7282506263265 "0"
"1961" 63.6040385259649 "0"
"1962" 61.4208362685809 "1"
"1963" 63.1420311459523 "0"
"1964" 66.9776435365581 "1"
"1965" 51.1036408227478 "0"
"1966" 58.4869159834287 "1"
"1967" 59.1400128334031 "1"
"1968" 59.6597728487095 "0"
"1969" 54.0776639552931 "1"
"1970" 64.614687877545 "0"
"1971" 53.4731740727089 "0"
"1972" 60.5877005935891 "0"
"1973" 71.9176977038728 "0"
"1974" 66.1265297511708 "1"
"1975" 58.4919245755279 "0"
"1976" 64.5526739907265 "0"
"1977" 71.6119734481663 "0"
"1978" 72.401557381609 "0"
"1979" 60.9024666378044 "0"
"1980" 63.0849091978978 "0"
"1981" 59.7046380427782 "0"
"1982" 68.0399987402854 "0"
"1983" 76.1547426051944 "0"
"1984" 57.9648396065504 "0"
"1985" 72.4581282758387 "1"
"1986" 70.9637465443431 "0"
"1987" 61.3828250740384 "1"
"1988" 58.5512580098333 "1"
"1989" 61.3108416302888 "1"
"1990" 67.3726142192223 "0"
"1991" 64.4012320763418 "0"
"1992" 69.0344173963886 "1"
"1993" 78.2721106747221 "0"
"1994" 59.0214220248583 "0"
"1995" 64.2876788642486 "1"
"1996" 66.0773854292974 "0"
"1997" 63.7126861194699 "0"
"1998" 59.3921914133932 "1"
"1999" 54.9521004159771 "1"
"2000" 64.843616096819 "0"
"2001" 60.9764591268939 "0"
"2002" 67.9618767619324 "1"
"2003" 63.2759522690215 "0"
"2004" 66.0895933701828 "0"
"2005" 67.3428680281694 "1"
"2006" 63.7075989812805 "0"
"2007" 73.9412662005383 "0"
"2008" 65.2022133333779 "0"
"2009" 66.8892764035059 "0"
"2010" 63.2884495748603 "1"
"2011" 75.3258366995112 "0"
"2012" 69.3391230142743 "0"
"2013" 57.7697068419496 "0"
"2014" 67.2879157322698 "0"
"2015" 76.8581966523934 "0"
"2016" 56.6057647195646 "1"
"2017" 66.5149230309876 "0"
"2018" 68.0637879270224 "1"
"2019" 62.5147338543566 "0"
"2020" 67.2623716870118 "0"
"2021" 50.5601027419994 "0"
"2022" 73.999567883847 "0"
"2023" 65.0281965593875 "0"
"2024" 72.5381074053524 "1"
"2025" 53.4277126076212 "1"
"2026" 60.3330300931604 "0"
"2027" 76.1613183926418 "0"
"2028" 53.4986170974656 "0"
"2029" 57.2544381757921 "0"
"2030" 67.9832518410391 "0"
"2031" 56.6225471347586 "0"
"2032" 57.2299180189238 "0"
"2033" 74.9612463502561 "0"
"2034" 63.4773298431431 "0"
"2035" 67.2962753946227 "0"
"2036" 65.3662313900022 "0"
"2037" 59.6588720106919 "0"
"2038" 52.7629530660546 "1"
"2039" 64.4763927521827 "0"
"2040" 71.0664796319426 "0"
"2041" 68.4171824569626 "0"
"2042" 58.1816195610202 "0"
"2043" 67.5822139614118 "1"
"2044" 62.3458923959597 "0"
"2045" 60.8872187835506 "0"
"2046" 57.9004725094997 "0"
"2047" 60.8549666366209 "0"
"2048" 56.8753774503051 "0"
"2049" 60.4542798786643 "0"
"2050" 63.8694315330242 "0"
"2051" 72.8134304070831 "1"
"2052" 63.988838672985 "0"
"2053" 62.9422511634873 "0"
"2054" 64.3323063485654 "0"
"2055" 58.7751490923068 "1"
"2056" 62.3261979545066 "0"
"2057" 63.6039993385315 "0"
"2058" 66.1271523801667 "0"
"2059" 55.7544918011315 "1"
"2060" 65.4249752997926 "0"
"2061" 56.0552679357428 "0"
"2062" 59.9173824955421 "0"
"2063" 55.7344092858722 "0"
"2064" 59.1902953994874 "1"
"2065" 57.4753668971998 "1"
"2066" 64.8280458384065 "1"
"2067" 59.3050308952408 "0"
"2068" 66.4679476184211 "0"
"2069" 64.136227415257 "0"
"2070" 65.6487187083912 "0"
"2071" 67.9203629381226 "0"
"2072" 62.686206929585 "0"
"2073" 70.393753788721 "0"
"2074" 55.7507218070865 "0"
"2075" 58.9440803623861 "0"
"2076" 67.2422258684738 "0"
"2077" 68.7512139646478 "1"
"2078" 68.6308657224505 "1"
"2079" 69.2899496707784 "0"
"2080" 62.7487072505919 "0"
"2081" 70.9600856827856 "1"
"2082" 70.6152221702553 "0"
"2083" 61.9910441391425 "0"
"2084" 61.4889443184132 "0"
"2085" 58.0150907221361 "1"
"2086" 70.1080409423507 "1"
"2087" 59.0834122780256 "0"
"2088" 68.3352947702811 "1"
"2089" 65.8935053254464 "0"
"2090" 71.5097495591962 "0"
"2091" 74.8648789505089 "1"
"2092" 71.3638156423748 "0"
"2093" 57.4657321039864 "0"
"2094" 67.7359587443223 "0"
"2095" 67.5906867145348 "1"
"2096" 67.0563277311133 "0"
"2097" 57.1519942822946 "0"
"2098" 60.6533076079913 "0"
"2099" 59.3741400936011 "0"
"2100" 54.8939895321287 "0"
"2101" 72.3463814566673 "0"
"2102" 66.1114590561382 "1"
"2103" 61.0686413708967 "0"
"2104" 61.87604396022 "0"
"2105" 68.5909692357625 "1"
"2106" 65.0599778969136 "1"
"2107" 61.7647954680487 "0"
"2108" 69.0843187179693 "0"
"2109" 63.0022881345458 "1"
"2110" 75.2905871548395 "1"
"2111" 66.8129429540135 "0"
"2112" 71.9132778189411 "0"
"2113" 66.3665755381869 "1"
"2114" 63.1728771149582 "1"
"2115" 60.3647010006202 "0"
"2116" 64.7603258742485 "0"
"2117" 56.1225452099621 "0"
"2118" 64.0090294241933 "1"
"2119" 63.3533859217502 "0"
"2120" 65.4826418328489 "0"
"2121" 61.6915425901184 "0"
"2122" 66.8698339096666 "0"
"2123" 66.0207035134997 "0"
"2124" 67.1031612802885 "1"
"2125" 60.5793026972255 "1"
"2126" 55.5956206088231 "0"
"2127" 69.4477193690272 "0"
"2128" 64.9979141646997 "0"
"2129" 57.4273473346652 "0"
"2130" 76.5666293389861 "1"
"2131" 66.4713571222881 "0"
"2132" 54.3188473204591 "1"
"2133" 54.4816769881944 "0"
"2134" 72.7871084345383 "1"
"2135" 64.5586901225197 "0"
"2136" 69.0446920953414 "1"
"2137" 57.5129908254929 "0"
"2138" 76.5449296334805 "0"
"2139" 60.9302752757697 "0"
"2140" 54.1063801658867 "0"
"2141" 64.099933600472 "0"
"2142" 65.2880488265501 "0"
"2143" 58.6069031469494 "1"
"2144" 71.2778306860729 "0"
"2145" 62.1067718298677 "0"
"2146" 68.1558732118893 "1"
"2147" 54.8488044696929 "1"
"2148" 70.1570755244837 "1"
"2149" 67.2914983752641 "1"
"2150" 70.9564293476468 "0"
"2151" 69.9239514271813 "1"
"2152" 56.9173149446427 "0"
"2153" 58.8642961134566 "1"
"2154" 69.1171979809177 "1"
"2155" 57.8612246015187 "1"
"2156" 64.4876870904723 "0"
"2157" 68.4004674381105 "0"
"2158" 53.5846427332454 "0"
"2159" 52.0786637399048 "0"
"2160" 69.6453028863375 "1"
"2161" 70.97493998141 "0"
"2162" 60.5973013782982 "0"
"2163" 60.425142992447 "1"
"2164" 74.7385036487438 "1"
"2165" 58.2868455514534 "1"
"2166" 68.5001434843418 "1"
"2167" 68.745512891468 "1"
"2168" 67.119327058333 "0"
"2169" 58.0490750838759 "0"
"2170" 65.5346895139477 "1"
"2171" 62.6718065254313 "0"
"2172" 60.8111363398351 "1"
"2173" 62.9818175794406 "0"
"2174" 74.827408205965 "0"
"2175" 55.04115241983 "0"
"2176" 71.7324775101592 "0"
"2177" 58.7915692411283 "1"
"2178" 73.4102266065382 "0"
"2179" 62.925400549142 "0"
"2180" 61.8376703249878 "0"
"2181" 68.0467253515875 "0"
"2182" 57.6573740048042 "1"
"2183" 71.4174978082274 "0"
"2184" 60.4579102809771 "0"
"2185" 67.7044589509108 "0"
"2186" 65.2834472865392 "0"
"2187" 65.9289684995957 "0"
"2188" 60.4215228893395 "0"
"2189" 64.0283430626655 "0"
"2190" 69.4408088590353 "0"
"2191" 71.4834205952719 "0"
"2192" 52.3029007299804 "0"
"2193" 60.7996214170324 "0"
"2194" 55.3532536279337 "0"
"2195" 57.4847130283626 "0"
"2196" 62.4556070308374 "1"
"2197" 60.4086224643577 "0"
"2198" 65.1169409905092 "0"
"2199" 53.2783629712175 "1"
"2200" 55.3905550451431 "0"
"2201" 71.2343315614611 "0"
"2202" 68.37594213882 "0"
"2203" 64.4531696858245 "0"
"2204" 56.1443377531902 "0"
"2205" 57.6940144199581 "1"
"2206" 66.7310169269918 "0"
"2207" 65.1172997488679 "1"
"2208" 73.2738713871735 "1"
"2209" 68.476957984462 "0"
"2210" 71.8115914501398 "0"
"2211" 61.3201852557832 "0"
"2212" 65.2432178807316 "0"
"2213" 68.1982888078112 "0"
"2214" 62.6361360798068 "0"
"2215" 59.8646102114739 "1"
"2216" 58.5041882130732 "0"
"2217" 73.7605736726134 "0"
"2218" 61.2268843950154 "1"
"2219" 59.1672120494813 "1"
"2220" 71.1837853127838 "0"
"2221" 59.39156017837 "0"
"2222" 68.594003090564 "0"
"2223" 62.849827054669 "0"
"2224" 64.9137063140221 "1"
"2225" 61.2805109126093 "0"
"2226" 59.5773259033309 "1"
"2227" 46.5232064113158 "0"
"2228" 60.1156864764464 "1"
"2229" 58.6897857507192 "1"
"2230" 64.0196357977765 "0"
"2231" 56.8433922276296 "0"
"2232" 69.7118403282734 "0"
"2233" 56.3670326002353 "0"
"2234" 63.0968141802445 "1"
"2235" 65.1077957816461 "1"
"2236" 69.0573808265183 "0"
"2237" 63.3420681277186 "1"
"2238" 63.8070280631289 "0"
"2239" 62.7201970893951 "1"
"2240" 70.5737417146228 "0"
"2241" 75.7451223594445 "0"
"2242" 67.7770061400921 "0"
"2243" 63.9434740975511 "1"
"2244" 66.4350129758541 "0"
"2245" 71.4612236867244 "0"
"2246" 66.4172451312585 "0"
"2247" 70.2322159572632 "0"
"2248" 60.4732555697491 "0"
"2249" 61.5460030496703 "0"
"2250" 69.6006355941734 "1"
"2251" 46.8190571073229 "0"
"2252" 60.672730988886 "0"
"2253" 76.1961908198145 "0"
"2254" 82.2091504122414 "0"
"2255" 74.6552650515657 "0"
"2256" 65.8511074008951 "0"
"2257" 54.7859304271984 "0"
"2258" 62.3745233320345 "0"
"2259" 79.7729707228318 "0"
"2260" 60.7592427610465 "0"
"2261" 65.5935236932039 "1"
"2262" 61.2463043218837 "1"
"2263" 59.1821080016193 "0"
"2264" 64.1956300137755 "0"
"2265" 63.4758899952863 "0"
"2266" 75.4795497699019 "0"
"2267" 65.0704941276477 "1"
"2268" 70.0241292758191 "1"
"2269" 73.3893731564716 "0"
"2270" 55.3159939641658 "0"
"2271" 64.0244839454218 "0"
"2272" 61.7922535739622 "0"
"2273" 60.851828225706 "0"
"2274" 75.5383867878951 "0"
"2275" 64.4088259531772 "0"
"2276" 55.2282184509523 "0"
"2277" 64.1565268965342 "1"
"2278" 66.9194651538717 "0"
"2279" 62.3278643580528 "1"
"2280" 64.9774338417031 "0"
"2281" 70.0467907657999 "1"
"2282" 63.3466532955551 "0"
"2283" 66.5484472096117 "0"
"2284" 67.2779610921937 "0"
"2285" 61.809654141443 "1"
"2286" 74.5010562465064 "1"
"2287" 71.642282631063 "0"
"2288" 72.687962077738 "1"
"2289" 71.8909324622674 "0"
"2290" 66.6213061399286 "0"
"2291" 69.986995300054 "0"
"2292" 71.3244658522092 "0"
"2293" 71.8255300552435 "0"
"2294" 68.9075251713983 "1"
"2295" 63.8133701764398 "0"
"2296" 62.8854058728666 "0"
"2297" 78.2291846054722 "0"
"2298" 62.3422679920744 "0"
"2299" 63.2821604386982 "0"
"2300" 68.7687108087882 "0"
"2301" 60.7973177423117 "1"
"2302" 61.7359092779878 "1"
"2303" 55.0854116022398 "0"
"2304" 62.3543993818786 "0"
"2305" 62.9201735172887 "1"
"2306" 67.4157297403441 "0"
"2307" 71.4511367043491 "0"
"2308" 65.9458230854561 "0"
"2309" 60.7086748102849 "0"
"2310" 71.0530672783613 "0"
"2311" 64.0258219554619 "0"
"2312" 69.6232933884752 "0"
"2313" 67.4783747889451 "0"
"2314" 69.6686931829492 "1"
"2315" 67.519736835364 "1"
"2316" 67.7724219733887 "0"
"2317" 68.3745102651164 "0"
"2318" 72.7443518374243 "0"
"2319" 72.0157224052393 "0"
"2320" 57.9842935182553 "0"
"2321" 61.1028502030118 "0"
"2322" 65.9464403234631 "0"
"2323" 64.7327367210571 "0"
"2324" 57.9225005550995 "0"
"2325" 60.0547095262185 "1"
"2326" 69.2049884503973 "0"
"2327" 54.9345103610486 "0"
"2328" 71.4262859573481 "1"
"2329" 71.7898773772841 "0"
"2330" 66.9875026215452 "0"
"2331" 65.4907010603861 "1"
"2332" 72.9052288052189 "0"
"2333" 57.6177610078237 "0"
"2334" 69.1861468198069 "0"
"2335" 67.5307288912639 "0"
"2336" 73.7240662236706 "0"
"2337" 63.9638469102813 "0"
"2338" 63.886466128655 "0"
"2339" 57.4479134951851 "0"
"2340" 61.3699766414327 "0"
"2341" 65.5494362138491 "0"
"2342" 69.1743146534787 "0"
"2343" 61.0947234187036 "1"
"2344" 68.594004168052 "1"
"2345" 55.0317057892484 "0"
"2346" 58.2014172461632 "1"
"2347" 66.9181866391155 "1"
"2348" 60.6973809132164 "0"
"2349" 67.0777874120366 "0"
"2350" 67.7544552607533 "0"
"2351" 75.3433093563048 "1"
"2352" 66.5487037746756 "0"
"2353" 62.896165098751 "0"
"2354" 68.3124772833824 "0"
"2355" 62.4901421944525 "0"
"2356" 56.5259150521318 "0"
"2357" 67.7218132552632 "0"
"2358" 67.2930411451087 "0"
"2359" 75.3654423225467 "1"
"2360" 62.1800244337982 "0"
"2361" 66.8138528726243 "0"
"2362" 60.7462970530168 "0"
"2363" 59.8963035753845 "1"
"2364" 71.5134149501224 "0"
"2365" 59.535291817967 "0"
"2366" 61.925309836687 "0"
"2367" 71.2840551173425 "0"
"2368" 66.1885375426128 "1"
"2369" 66.8169096609378 "0"
"2370" 48.28929324305 "1"
"2371" 70.2068068779526 "1"
"2372" 68.9101267612082 "0"
"2373" 60.0986300247365 "1"
"2374" 68.6622864005708 "0"
"2375" 70.0602899627635 "1"
"2376" 60.2730940000166 "0"
"2377" 73.9065746486972 "0"
"2378" 64.8864057036823 "1"
"2379" 63.2993808142104 "1"
"2380" 58.7895715470705 "0"
"2381" 46.1847563133044 "0"
"2382" 57.08611445137 "0"
"2383" 58.4596191325622 "1"
"2384" 54.1067219845988 "0"
"2385" 71.3865172585607 "0"
"2386" 69.8751339139211 "0"
"2387" 59.2777677417595 "1"
"2388" 71.9164626778525 "0"
"2389" 65.9685757786661 "0"
"2390" 61.9233995909716 "0"
"2391" 69.3231905639985 "0"
"2392" 68.3212922074595 "1"
"2393" 57.1079576607894 "1"
"2394" 67.623756923575 "1"
"2395" 64.6517025190107 "0"
"2396" 62.0698018199752 "1"
"2397" 52.9966641334961 "0"
"2398" 60.5647045178462 "0"
"2399" 66.2266296779506 "1"
"2400" 67.6417604452915 "0"
"2401" 69.6520468983614 "1"
"2402" 53.9865941543009 "0"
"2403" 61.2441377502544 "1"
"2404" 64.1849164203033 "0"
"2405" 71.7825469055173 "1"
"2406" 73.4706071244459 "0"
"2407" 64.0801702444401 "0"
"2408" 64.5246501931795 "0"
"2409" 56.2805532376372 "0"
"2410" 53.9698426824423 "0"
"2411" 60.5953978557226 "0"
"2412" 70.3214888452363 "0"
"2413" 72.3961451898762 "0"
"2414" 70.7392918579975 "1"
"2415" 56.5634681778596 "1"
"2416" 77.1656992682363 "1"
"2417" 65.3790074985065 "0"
"2418" 65.1840007745987 "1"
"2419" 59.3923021507845 "0"
"2420" 63.9907981529808 "1"
"2421" 56.7198058980543 "0"
"2422" 64.928693883996 "0"
"2423" 59.2511547328726 "0"
"2424" 67.4310019521027 "1"
"2425" 61.509353718343 "1"
"2426" 67.4099669978667 "0"
"2427" 64.2371832135593 "1"
"2428" 69.8064043778989 "0"
"2429" 60.4750520799298 "0"
"2430" 65.3294400686489 "0"
"2431" 61.4695629626531 "1"
"2432" 49.8613681230636 "0"
"2433" 59.3904567489373 "1"
"2434" 59.1280097389791 "0"
"2435" 54.2759128524949 "1"
"2436" 70.9817877825743 "0"
"2437" 72.1194106207631 "0"
"2438" 60.8786656755338 "0"
"2439" 79.752984001001 "0"
"2440" 53.3558384314021 "0"
"2441" 65.6372707648638 "0"
"2442" 70.4901531476009 "0"
"2443" 54.549811843265 "0"
"2444" 64.9308368998547 "0"
"2445" 67.5854917531869 "1"
"2446" 63.3063408508203 "0"
"2447" 62.1571923928103 "0"
"2448" 58.3655769121857 "0"
"2449" 59.6003438905164 "0"
"2450" 72.3204097588839 "0"
"2451" 68.0992940066437 "0"
"2452" 75.7862826977463 "1"
"2453" 57.3168277408636 "0"
"2454" 58.2231313526303 "1"
"2455" 56.7696984979249 "0"
"2456" 72.9741403301753 "0"
"2457" 63.6251707476453 "1"
"2458" 64.9369739453176 "1"
"2459" 70.7384589381341 "0"
"2460" 59.2928271760686 "0"
"2461" 73.7219105669481 "0"
"2462" 71.447509933873 "0"
"2463" 58.0102922014078 "0"
"2464" 64.3329286418186 "1"
"2465" 62.6069495417703 "0"
"2466" 53.1921527471351 "1"
"2467" 67.0698082694749 "0"
"2468" 61.7116518140386 "0"
"2469" 69.5469232326792 "0"
"2470" 57.5256438231356 "1"
"2471" 61.8396646264835 "0"
"2472" 53.7946086929067 "1"
"2473" 56.8338636132129 "0"
"2474" 64.792086786194 "1"
"2475" 80.9362433208678 "0"
"2476" 64.5763130994977 "0"
"2477" 61.8338243901331 "0"
"2478" 62.7229772880465 "1"
"2479" 70.4675339584568 "0"
"2480" 71.1486506202668 "0"
"2481" 58.3538353547071 "1"
"2482" 68.9711934317094 "0"
"2483" 52.0315344441435 "0"
